1st Node,2nd Node,Common Friends,Total Friends,Jaccard coefficient,Internal Aggregation,Preferential attachment score,Resource Allocation,Hitting time,Sorensen Index,Hub Index,Salton Index,Overlap Coefficient,Neighborhood overlap,HubD Index,CosineL+,Local Path Index,Local Random Walk,Labels,DegreeofNodes,Subgraphdensity-1,Subgraphdensity-2,Closeness Centrality,PageRank,Clustering Coeffiecient,Weighted Average of DofN,Weisfeiler-Lehman (WL) kernel,EigenVector Centrality,Betweeness Centrality,F0,F1,F2,F3,F4,F5,F6,F7,F8,F9,F10,F11,F12,F13,F14,F15,F16,F17,F18,F19,F20,F21,F22,F23,F24,F25_0,F26_1,F27_2,F28_3,F29_4,F30_5,F31_6,F32_7,F33_8,F34_9,F35_10,F36_11,DegreeofNodes.1,Subgraphdensity-1.1,Subgraphdensity-2.1,Closeness Centrality.1,PageRank.1,Clustering Coeffiecient.1,Weighted Average of DofN.1,Weisfeiler-Lehman (WL) kernel.1,EigenVector Centrality.1,Betweeness Centrality.1,F0.1,F1.1,F2.1,F3.1,F4.1,F5.1,F6.1,F7.1,F8.1,F9.1,F10.1,F11.1,F12.1,F13.1,F14.1,F15.1,F16.1,F17.1,F18.1,F19.1,F20.1,F21.1,F22.1,F23.1,F24.1,F25_0.1,F26_1.1,F27_2.1,F28_3.1,F29_4.1,F30_5.1,F31_6.1,F32_7.1,F33_8.1,F34_9.1,F35_10.1,F36_11.1
GeorgiaTech,Idaho,21,80,0.2625,0.0,99,0.0,48,0.0,0.0,2.1105794120443453,0.0,7.0,0.0,-0.2114610874389524,0.0,0.3957428453467931,0,11,0.3,0.2802197802197802,0.3944636678200692,0.0089875535358198,0.5272727272727272,10.454545454545457,51,0.0860342175703298,0.009130695528918,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,4,0,5,0,1,0,0,0,0,0,0,0,0,1,0,4,5,9,0.4347826086956521,0.3048780487804878,0.3986013986013986,0.0075127380673227,0.3888888888888889,10.333333333333334,50,0.0743422682912174,0.0143720270350049,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0,5,0,0,0,0,0,0,0,0,0,0,0,2,2,5
CentralMichigan,Idaho,21,82,0.2560975609756097,0.0,99,0.1111111111111111,377,0.1,0.1111111111111111,2.1105794120443453,0.1111111111111111,6.090909090909092,0.1111111111111111,-0.1240410647950686,0.0526315789473684,0.2309802449048397,0,11,0.4285714285714285,0.2690355329949238,0.4042553191489361,0.0090544466120503,0.3090909090909091,10.181818181818182,53,0.0804886089682533,0.0251868019708688,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,5,0,4,0,0,0,0,0,0,0,0,0,0,0,2,5,4,9,0.4347826086956521,0.3048780487804878,0.3986013986013986,0.0075127380673227,0.3888888888888889,10.333333333333334,50,0.0743422682912174,0.0143720270350049,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0,5,0,0,0,0,0,0,0,0,0,0,0,2,2,5
Purdue,Idaho,16,86,0.1860465116279069,0.0,99,0.0,175,0.0,0.0,1.6080605044147394,0.0,7.0,0.0,-0.0896001944950066,0.0,0.2430325229656146,0,11,0.3529411764705882,0.2954545454545454,0.4071428571428571,0.0088738340699368,0.4181818181818181,11.090909090909092,52,0.1043847812507764,0.0107035774586063,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,8,0,2,0,0,0,0,0,0,0,0,0,0,1,8,9,0.4347826086956521,0.3048780487804878,0.3986013986013986,0.0075127380673227,0.3888888888888889,10.333333333333334,50,0.0743422682912174,0.0143720270350049,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0,5,0,0,0,0,0,0,0,0,0,0,0,2,2,5
Colorado,Idaho,27,73,0.3698630136986301,0.0,99,0.0909090909090909,100,0.1,0.1111111111111111,2.7136021011998728,0.1111111111111111,6.090909090909092,0.1111111111111111,-0.156108237215682,0.0526315789473684,0.2587745847533828,0,11,0.4,0.2590673575129533,0.3986013986013986,0.0088905290733701,0.3454545454545454,10.818181818181818,50,0.102964881687508,0.0139826819929176,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,5,0,2,0,0,0,0,0,0,0,0,0,0,4,5,9,0.4347826086956521,0.3048780487804878,0.3986013986013986,0.0075127380673227,0.3888888888888889,10.333333333333334,50,0.0743422682912174,0.0143720270350049,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0,5,0,0,0,0,0,0,0,0,0,0,0,2,2,5
ColoradoState,Idaho,30,72,0.4166666666666667,0.0,90,0.0,545,0.0,0.0,3.162277660168379,0.0,7.0,0.0,-0.1979911640537099,0.0,0.273075770496173,0,10,0.3235294117647059,0.25,0.3958333333333333,0.0081201448074379,0.5333333333333333,11.2,52,0.0991370603911436,0.0064385590608545,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,6,0,3,0,0,0,0,0,0,0,0,0,0,1,6,9,0.4347826086956521,0.3048780487804878,0.3986013986013986,0.0075127380673227,0.3888888888888889,10.333333333333334,50,0.0743422682912174,0.0143720270350049,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0,5,0,0,0,0,0,0,0,0,0,0,0,2,2,5
Connecticut,Idaho,16,79,0.2025316455696202,0.0,63,0.0,82,0.0,0.0,2.0158105227158782,0.0,7.0,0.0,-0.2685636031715713,0.0,0.300264320378936,0,7,0.8,0.2662721893491124,0.3701298701298701,0.0060993493764124,0.1428571428571428,10.428571428571429,45,0.0483115924291288,0.0077895046945918,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,4,0,0,0,0,0,0,0,0,0,0,0,1,2,4,9,0.4347826086956521,0.3048780487804878,0.3986013986013986,0.0075127380673227,0.3888888888888889,10.333333333333334,50,0.0743422682912174,0.0143720270350049,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0,5,0,0,0,0,0,0,0,0,0,0,0,2,2,5
EasternMichigan,Idaho,17,86,0.1976744186046511,0.0,99,0.0,8,0.0,0.0,1.7085642859406605,0.0,7.0,0.0,-0.0816532199469891,0.0,0.1342715388823936,0,11,0.4444444444444444,0.265,0.3958333333333333,0.0091125650249611,0.2909090909090909,9.909090909090908,53,0.0745705726922415,0.0135954449132985,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,3,0,5,0,0,0,0,0,0,0,0,0,1,1,1,3,5,9,0.4347826086956521,0.3048780487804878,0.3986013986013986,0.0075127380673227,0.3888888888888889,10.333333333333334,50,0.0743422682912174,0.0143720270350049,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0,5,0,0,0,0,0,0,0,0,0,0,0,2,2,5
EastCarolina,Idaho,20,83,0.2409638554216867,0.0,99,0.0909090909090909,33,0.1,0.1111111111111111,2.010075630518424,0.1111111111111111,6.090909090909092,0.1111111111111111,-0.1271392388655193,0.0526315789473684,0.2366823156015643,0,11,0.3870967741935484,0.2690355329949238,0.4,0.0089841385609192,0.3636363636363636,10.727272727272728,53,0.0859903590415479,0.0143724515285389,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,8,0,0,0,0,0,0,0,0,0,0,0,0,3,8,9,0.4347826086956521,0.3048780487804878,0.3986013986013986,0.0075127380673227,0.3888888888888889,10.333333333333334,50,0.0743422682912174,0.0143720270350049,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0,5,0,0,0,0,0,0,0,0,0,0,0,2,2,5
Duke,Idaho,19,84,0.2261904761904762,0.0,99,0.0,126,0.0,0.0,1.9095718489925029,0.0,7.0,0.0,-0.2542570922347497,0.0,0.1140175425099138,0,11,0.3,0.2774869109947644,0.397212543554007,0.0089411390632829,0.5272727272727272,10.818181818181818,53,0.0905427120865863,0.0114431773055953,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,7,0,1,0,0,0,0,0,0,0,0,0,0,3,7,9,0.4347826086956521,0.3048780487804878,0.3986013986013986,0.0075127380673227,0.3888888888888889,10.333333333333334,50,0.0743422682912174,0.0143720270350049,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0,5,0,0,0,0,0,0,0,0,0,0,0,2,2,5
FresnoState,Idaho,21,77,0.2727272727272727,0.0,99,0.0,72,0.0,0.0,2.1105794120443453,0.0,7.0,0.0,-0.1960563389908833,0.0,0.1221694443563052,0,11,0.3,0.2758620689655172,0.3931034482758621,0.008789146718554,0.5272727272727272,11.272727272727272,48,0.1195681187556512,0.0103526526863307,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,3,0,0,0,0,0,0,0,0,0,0,0,8,9,0.4347826086956521,0.3048780487804878,0.3986013986013986,0.0075127380673227,0.3888888888888889,10.333333333333334,50,0.0743422682912174,0.0143720270350049,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0,5,0,0,0,0,0,0,0,0,0,0,0,2,2,5
OhioState,Idaho,21,85,0.2470588235294117,0.0,99,0.0,227,0.0,0.0,2.1105794120443453,0.0,7.0,0.0,-0.0595931123555441,0.0,0.2223747949983303,0,11,0.375,0.2413793103448276,0.4056939501779359,0.0088387194233217,0.3818181818181818,11.272727272727272,56,0.110052503197863,0.0151023307860051,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,3,0,0,0,0,0,0,0,0,0,0,0,8,9,0.4347826086956521,0.3048780487804878,0.3986013986013986,0.0075127380673227,0.3888888888888889,10.333333333333334,50,0.0743422682912174,0.0143720270350049,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0,5,0,0,0,0,0,0,0,0,0,0,0,2,2,5
Houston,Idaho,23,82,0.2804878048780488,0.0,99,0.0,57,0.0,0.0,2.311586975096188,0.0,7.0,0.0,-0.1870136434793527,0.0,0.1470993373011634,0,11,0.3870967741935484,0.282051282051282,0.4100719424460431,0.0089497824366811,0.3636363636363636,10.818181818181818,55,0.092508389534374,0.0177894511765102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,7,0,1,0,0,0,0,0,0,0,0,0,0,3,7,9,0.4347826086956521,0.3048780487804878,0.3986013986013986,0.0075127380673227,0.3888888888888889,10.333333333333334,50,0.0743422682912174,0.0143720270350049,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0,5,0,0,0,0,0,0,0,0,0,0,0,2,2,5
Rice,Idaho,21,80,0.2625,0.0,99,0.0,10,0.0,0.0,2.1105794120443453,0.0,7.0,0.0,-0.2065524821503172,0.0,0.349805717442704,0,11,0.2926829268292683,0.2802197802197802,0.4042553191489361,0.0088021817132999,0.5454545454545454,11.272727272727272,51,0.1172459962013209,0.0097847734334803,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,3,0,0,0,0,0,0,0,0,0,0,0,8,9,0.4347826086956521,0.3048780487804878,0.3986013986013986,0.0075127380673227,0.3888888888888889,10.333333333333334,50,0.0743422682912174,0.0143720270350049,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0,5,0,0,0,0,0,0,0,0,0,0,0,2,2,5
BrighamYoung,Washington,31,79,0.3924050632911392,0.0,132,0.0,181,0.0,0.0,2.6982036673133165,0.0,9.0,0.0,0.1561688619500955,0.0,0.2694301256218253,0,12,0.3714285714285714,0.2649572649572649,0.4237918215613382,0.009647679839969,0.3484848484848485,10.75,62,0.1065032293978512,0.0324899491838948,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,0,6,0,2,0,0,0,0,0,0,0,0,0,1,3,6,11,0.3243243243243243,0.2807017543859649,0.3944636678200692,0.0088885003851458,0.4727272727272727,10.636363636363637,48,0.1042483899559244,0.0149045533358999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,8,0,0,0,0,0,0,0,0,0,0,0,1,2,8
FloridaState,Washington,18,87,0.2068965517241379,0.0,132,0.1,30,0.0869565217391304,0.0909090909090909,1.5666989036012806,0.0909090909090909,8.083333333333334,0.0909090909090909,0.0204862623214389,0.0454545454545454,0.1421433831710444,0,12,0.3170731707317073,0.2701421800947867,0.4130434782608695,0.009697381378563,0.4393939393939394,10.666666666666666,57,0.0963854291176984,0.0176211126800952,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,6,0,1,0,0,0,0,0,0,0,0,0,0,5,6,11,0.3243243243243243,0.2807017543859649,0.3944636678200692,0.0088885003851458,0.4727272727272727,10.636363636363637,48,0.1042483899559244,0.0149045533358999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,8,0,0,0,0,0,0,0,0,0,0,0,1,2,8
Iowa,Washington,23,77,0.2987012987012987,0.0,132,0.0,54,0.0,0.0,2.0018930434905253,0.0,9.0,0.0,-0.1505099212354578,0.0,0.428835775733578,0,12,0.3513513513513513,0.2857142857142857,0.4071428571428571,0.0095891036071546,0.3787878787878788,11.166666666666666,52,0.1162618994561207,0.013122497053431,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,8,0,3,0,0,0,0,0,0,0,0,0,0,1,8,11,0.3243243243243243,0.2807017543859649,0.3944636678200692,0.0088885003851458,0.4727272727272727,10.636363636363637,48,0.1042483899559244,0.0149045533358999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,8,0,0,0,0,0,0,0,0,0,0,0,1,2,8
KansasState,Washington,26,82,0.3170731707317073,0.0,132,0.0909090909090909,237,0.0869565217391304,0.0909090909090909,2.263009527424072,0.0909090909090909,8.083333333333334,0.0909090909090909,0.0819448143096802,0.0454545454545454,0.2815595006133036,0,12,0.3823529411764705,0.2752293577981651,0.4206642066420664,0.0096691117779319,0.3333333333333333,10.75,60,0.1062495448644558,0.0230700988568456,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,5,0,2,0,0,0,0,0,0,0,0,0,0,5,5,11,0.3243243243243243,0.2807017543859649,0.3944636678200692,0.0088885003851458,0.4727272727272727,10.636363636363637,48,0.1042483899559244,0.0149045533358999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,8,0,0,0,0,0,0,0,0,0,0,0,1,2,8
NewMexico,Washington,33,69,0.4782608695652174,0.0,121,0.1,4,0.0909090909090909,0.0909090909090909,3.0,0.0909090909090909,8.090909090909092,0.0909090909090909,-0.2542570922347497,0.0476190476190476,0.276505020668751,0,11,0.3529411764705882,0.2583732057416268,0.4028268551236749,0.0089042366184822,0.4181818181818181,10.818181818181818,54,0.1011902270150916,0.010663869449409,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,0,4,0,3,0,0,0,0,0,0,0,0,0,1,3,4,11,0.3243243243243243,0.2807017543859649,0.3944636678200692,0.0088885003851458,0.4727272727272727,10.636363636363637,48,0.1042483899559244,0.0149045533358999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,8,0,0,0,0,0,0,0,0,0,0,0,1,2,8
TexasTech,Washington,25,69,0.3623188405797101,0.0,132,0.0,179,0.0,0.0,2.175970699446223,0.0,9.0,0.0,-0.2308068618471695,0.0,0.3202563076101743,0,12,0.3611111111111111,0.2754491017964072,0.3838383838383838,0.009710319906739,0.3636363636363636,10.333333333333334,46,0.1022724654014604,0.0106609820826135,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,4,0,5,0,1,0,0,0,0,0,0,0,0,1,1,4,5,11,0.3243243243243243,0.2807017543859649,0.3944636678200692,0.0088885003851458,0.4727272727272727,10.636363636363637,48,0.1042483899559244,0.0149045533358999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,8,0,0,0,0,0,0,0,0,0,0,0,1,2,8
PennState,Washington,31,80,0.3875,0.0,132,0.0,208,0.0,0.0,2.6982036673133165,0.0,9.0,0.0,-0.1078516113421066,0.0,0.4172547342342055,0,12,0.3939393939393939,0.2571428571428571,0.4253731343283582,0.009618720616431,0.3181818181818182,10.916666666666666,63,0.1128557163575336,0.0196812843689588,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,8,0,2,0,0,0,0,0,0,0,0,0,1,1,8,11,0.3243243243243243,0.2807017543859649,0.3944636678200692,0.0088885003851458,0.4727272727272727,10.636363636363637,48,0.1042483899559244,0.0149045533358999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,8,0,0,0,0,0,0,0,0,0,0,0,1,2,8
SouthernCalifornia,Washington,40,63,0.6349206349206349,42.66666666666666,132,0.8272727272727274,286,0.782608695652174,0.8181818181818182,3.481553119113957,0.8181818181818182,0.75,0.8181818181818182,0.063621807324359,0.6428571428571429,0.266248885085128,0,12,0.3421052631578947,0.2455357142857142,0.4014084507042254,0.0095650197059223,0.3939393939393939,11.0,55,0.1207237501445401,0.0145630359790916,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,10,0,1,0,0,0,0,0,0,0,0,0,0,1,10,11,0.3243243243243243,0.2807017543859649,0.3944636678200692,0.0088885003851458,0.4727272727272727,10.636363636363637,48,0.1042483899559244,0.0149045533358999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,8,0,0,0,0,0,0,0,0,0,0,0,1,2,8
ArizonaState,Washington,32,54,0.5925925925925926,40.25,121,0.7272727272727274,160,0.5454545454545454,0.5454545454545454,2.909090909090909,0.5454545454545454,3.545454545454545,0.5454545454545454,-0.0223029173305786,0.375,0.3119368240689812,1,11,0.3243243243243243,0.2695035460992908,0.360759493670886,0.0088653925256266,0.4727272727272727,10.818181818181818,38,0.107811459900023,0.0050086489316693,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,8,0,1,0,0,0,0,0,0,0,0,0,1,1,8,11,0.3243243243243243,0.2807017543859649,0.3944636678200692,0.0088885003851458,0.4727272727272727,10.636363636363637,48,0.1042483899559244,0.0149045533358999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,8,0,0,0,0,0,0,0,0,0,0,0,1,2,8
SanDiegoState,Washington,28,68,0.4117647058823529,2.6666666666666665,121,0.2818181818181818,271,0.2727272727272727,0.2727272727272727,2.5454545454545454,0.2727272727272727,6.272727272727273,0.2727272727272727,0.7029596022662704,0.1578947368421052,0.3539376461034819,0,11,0.3243243243243243,0.2891566265060241,0.397212543554007,0.0088634003009375,0.4727272727272727,10.909090909090908,48,0.1065318276172812,0.0118311508598504,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,6,0,2,0,0,0,0,0,0,0,0,0,0,3,6,11,0.3243243243243243,0.2807017543859649,0.3944636678200692,0.0088885003851458,0.4727272727272727,10.636363636363637,48,0.1042483899559244,0.0149045533358999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,8,0,0,0,0,0,0,0,0,0,0,0,1,2,8
Baylor,Washington,22,69,0.3188405797101449,0.0,110,0.0,91,0.0,0.0,2.097617696340304,0.0,9.0,0.0,-0.0497685164736019,0.0,0.2475368857441686,0,10,0.3666666666666666,0.2866666666666667,0.3812709030100334,0.0081863612423532,0.4444444444444444,10.8,43,0.0902578822418964,0.0069079914855901,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,6,0,1,0,0,0,0,0,0,0,0,0,0,3,6,11,0.3243243243243243,0.2807017543859649,0.3944636678200692,0.0088885003851458,0.4727272727272727,10.636363636363637,48,0.1042483899559244,0.0149045533358999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,8,0,0,0,0,0,0,0,0,0,0,0,1,2,8
NorthTexas,Washington,26,75,0.3466666666666667,0.0,110,0.1111111111111111,368,0.0952380952380952,0.1,2.47900273203854,0.1,8.1,0.1,0.1522530142643785,0.05,0.1228384537279988,0,10,0.4583333333333333,0.2789473684210526,0.4028268551236749,0.0082859863767357,0.3111111111111111,10.2,53,0.0798679965955927,0.0114003485203915,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,0,2,0,1,0,3,0,0,0,0,0,0,0,0,1,3,2,1,11,0.3243243243243243,0.2807017543859649,0.3944636678200692,0.0088885003851458,0.4727272727272727,10.636363636363637,48,0.1042483899559244,0.0149045533358999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,8,0,0,0,0,0,0,0,0,0,0,0,1,2,8
NorthernIllinois,Washington,11,85,0.1294117647058823,0.0,110,0.0,251,0.0,0.0,1.0488088481701516,0.0,9.0,0.0,-0.0696529541049875,0.0,0.187355491308012,0,10,0.44,0.2711864406779661,0.3904109589041096,0.0083273405790893,0.3333333333333333,10.3,48,0.0711145656803311,0.0101441337839872,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,2,0,6,0,0,0,0,0,0,0,0,0,0,1,1,2,6,11,0.3243243243243243,0.2807017543859649,0.3944636678200692,0.0088885003851458,0.4727272727272727,10.636363636363637,48,0.1042483899559244,0.0149045533358999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,8,0,0,0,0,0,0,0,0,0,0,0,1,2,8
Northwestern,Washington,18,91,0.1978021978021978,0.0,121,0.0,172,0.0,0.0,1.6363636363636365,0.0,9.0,0.0,0.4907366613731493,0.0,0.1848934992383617,0,11,0.375,0.2629310344827586,0.4206642066420664,0.0088650874881537,0.3818181818181818,11.090909090909092,61,0.105994934407306,0.0172913634299546,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,8,0,2,0,0,0,0,0,0,0,0,0,0,1,8,11,0.3243243243243243,0.2807017543859649,0.3944636678200692,0.0088885003851458,0.4727272727272727,10.636363636363637,48,0.1042483899559244,0.0149045533358999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,8,0,0,0,0,0,0,0,0,0,0,0,1,2,8
WesternMichigan,Washington,11,78,0.141025641025641,0.0,110,0.0,236,0.0,0.0,1.0488088481701516,0.0,9.0,0.0,0.027702957946517,0.0,0.2889574575323079,0,10,0.4074074074074074,0.2887323943661972,0.3851351351351351,0.0082817225214613,0.3777777777777777,10.5,41,0.0766308390065814,0.0070744478578155,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,5,0,2,0,2,0,0,0,0,0,0,0,0,0,1,5,2,11,0.3243243243243243,0.2807017543859649,0.3944636678200692,0.0088885003851458,0.4727272727272727,10.636363636363637,48,0.1042483899559244,0.0149045533358999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,8,0,0,0,0,0,0,0,0,0,0,0,1,2,8
Wisconsin,Washington,24,86,0.2790697674418604,0.0,132,0.0909090909090909,44,0.0869565217391304,0.0909090909090909,2.088931871468374,0.0909090909090909,8.083333333333334,0.0909090909090909,0.0407156121376408,0.0454545454545454,0.2415229457698239,0,12,0.3714285714285714,0.2572614107883817,0.4237918215613382,0.0095891651913136,0.3484848484848485,11.0,62,0.116302876375951,0.020895265847707,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,10,0,1,0,0,0,0,0,0,0,0,0,0,1,10,11,0.3243243243243243,0.2807017543859649,0.3944636678200692,0.0088885003851458,0.4727272727272727,10.636363636363637,48,0.1042483899559244,0.0149045533358999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,8,0,0,0,0,0,0,0,0,0,0,0,1,2,8
Wyoming,Washington,29,82,0.3536585365853658,0.0,121,0.0,94,0.0,0.0,2.636363636363636,0.0,9.0,0.0,0.5315769606955583,0.0,0.0861460984507896,0,11,0.3529411764705882,0.2739130434782608,0.4237918215613382,0.0088779679807957,0.4181818181818181,11.090909090909092,63,0.1037909894144991,0.0222134474275601,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,6,0,3,0,0,0,0,0,0,0,0,0,0,2,6,11,0.3243243243243243,0.2807017543859649,0.3944636678200692,0.0088885003851458,0.4727272727272727,10.636363636363637,48,0.1042483899559244,0.0149045533358999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,8,0,0,0,0,0,0,0,0,0,0,0,1,2,8
Auburn,Washington,15,88,0.1704545454545454,0.0,121,0.0,196,0.0,0.0,1.3636363636363635,0.0,9.0,0.0,0.0533442824660135,0.0,0.3202533084922617,0,11,0.4,0.2925531914893617,0.4115523465703971,0.0090202146684386,0.3454545454545454,10.545454545454543,55,0.0817893195580221,0.0166019966039093,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,6,0,0,0,0,0,0,0,0,0,0,0,0,5,6,11,0.3243243243243243,0.2807017543859649,0.3944636678200692,0.0088885003851458,0.4727272727272727,10.636363636363637,48,0.1042483899559244,0.0149045533358999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,8,0,0,0,0,0,0,0,0,0,0,0,1,2,8
Akron,Washington,14,78,0.1794871794871795,0.0,121,0.0,174,0.0,0.0,1.2727272727272727,0.0,9.0,0.0,-0.0901079616872178,0.0,0.2553365300049182,0,11,0.3636363636363636,0.2993197278911564,0.38,0.0091040542725591,0.4,10.0,44,0.0751207974504492,0.0084929461160244,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,4,0,5,0,0,0,0,0,0,0,0,0,1,1,0,4,5,11,0.3243243243243243,0.2807017543859649,0.3944636678200692,0.0088885003851458,0.4727272727272727,10.636363636363637,48,0.1042483899559244,0.0149045533358999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,8,0,0,0,0,0,0,0,0,0,0,0,1,2,8
VirginiaTech,Washington,14,81,0.1728395061728395,0.0,121,0.1,9,0.0909090909090909,0.0909090909090909,1.2727272727272727,0.0909090909090909,8.090909090909092,0.0909090909090909,-0.0823262194292584,0.0476190476190476,0.2391824366174699,0,11,0.3428571428571428,0.2568306010928962,0.3904109589041096,0.0090087859462503,0.4363636363636363,10.454545454545457,47,0.0834849396213977,0.0097593127357717,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3,0,7,0,0,0,0,0,0,0,0,0,0,1,0,3,7,11,0.3243243243243243,0.2807017543859649,0.3944636678200692,0.0088885003851458,0.4727272727272727,10.636363636363637,48,0.1042483899559244,0.0149045533358999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,8,0,0,0,0,0,0,0,0,0,0,0,1,2,8
